# of predictors,i,predictors,fold,f1_score_weighted
5,166,0|2|5|6|9,1,0.6177347145089082
5,166,0|2|5|6|9,2,0.6666666666666666
5,166,0|2|5|6|9,3,0.7466977466977466
5,166,0|2|5|6|9,4,0.7183198380566802
5,167,1|3|5|6|9,0,0.6675436774446676
5,167,1|3|5|6|9,1,0.6762192056309705
5,167,1|3|5|6|9,2,0.7309914050300252
5,167,1|3|5|6|9,3,0.6806024685063624
5,167,1|3|5|6|9,4,0.783257437961446
5,168,0|6|7|8|10,0,0.717948717948718
5,168,0|6|7|8|10,1,0.6648364218714253
5,168,0|6|7|8|10,2,0.6931254791719907
5,168,0|6|7|8|10,3,0.5712986683283714
5,168,0|6|7|8|10,4,0.811138682106424
5,169,3|5|6|7|8,0,0.6620319624418786
5,169,3|5|6|7|8,1,0.5981270191796508
5,169,3|5|6|7|8,2,0.7537334460411383
5,169,3|5|6|7|8,3,0.5877148492533107
5,169,3|5|6|7|8,4,0.793428246630217
5,170,2|3|4|6|8,0,0.7038461538461538
5,170,2|3|4|6|8,1,0.7105748282218871
5,170,2|3|4|6|8,2,0.7020335985853228
5,170,2|3|4|6|8,3,0.565863765863766
5,170,2|3|4|6|8,4,0.7943309162821358
5,171,0|4|7|8|9,0,0.6495464931108496
5,171,0|4|7|8|9,1,0.6843200985703058
5,171,0|4|7|8|9,2,0.6518465854990034
5,171,0|4|7|8|9,3,0.6704609607835414
5,171,0|4|7|8|9,4,0.7435897435897436
5,172,1|7|8|9|10,0,0.6816046816046816
5,172,1|7|8|9|10,1,0.7226234628147571
5,172,1|7|8|9|10,2,0.6263586956521738
5,172,1|7|8|9|10,3,0.5277492877492878
5,172,1|7|8|9|10,4,0.7686812180309158
5,173,0|2|3|5|8,0,0.6410256410256411
5,173,0|2|3|5|8,1,0.6309921962095876
5,173,0|2|3|5|8,2,0.7304594140037178
5,173,0|2|3|5|8,3,0.6564405776688822
5,173,0|2|3|5|8,4,0.7778034059893131
5,174,0|3|6|8|10,0,0.46863749302773694
5,174,0|3|6|8|10,1,0.6929746689776
5,174,0|3|6|8|10,2,0.6777134207957619
5,174,0|3|6|8|10,3,0.5765136823960353
5,174,0|3|6|8|10,4,0.831199863457928
5,175,1|2|5|6|10,0,0.6339250493096648
5,175,1|2|5|6|10,1,0.6974468027099606
5,175,1|2|5|6|10,2,0.717948717948718
5,175,1|2|5|6|10,3,0.6163967611336033
5,175,1|2|5|6|10,4,0.7467948717948718
5,176,0|1|4|8|9,0,0.6037300059733192
5,176,0|1|4|8|9,1,0.5936454849498327
5,176,0|1|4|8|9,2,0.6793291097088565
5,176,0|1|4|8|9,3,0.592485945427122
5,176,0|1|4|8|9,4,0.7821587695005416
5,177,1|4|5|6|7,0,0.6787827557058327
5,177,1|4|5|6|7,1,0.6974468027099606
5,177,1|4|5|6|7,2,0.6848484848484849
5,177,1|4|5|6|7,3,0.7435897435897436
5,177,1|4|5|6|7,4,0.7715446318387494
5,178,0|1|4|5|7,0,0.6666666666666666
5,178,0|1|4|5|7,1,0.6650815217391305
5,178,0|1|4|5|7,2,0.667763157894737
5,178,0|1|4|5|7,3,0.6353846153846153
5,178,0|1|4|5|7,4,0.7565305476416588
5,179,0|4|5|7|9,0,0.6003646417867449
5,179,0|4|5|7|9,1,0.6079268058278552
5,179,0|4|5|7|9,2,0.6019760829887412
5,179,0|4|5|7|9,3,0.5722738799661876
5,179,0|4|5|7|9,4,0.7446038909453543
5,180,0|1|2|4|10,0,0.5963739963739965
5,180,0|1|2|4|10,1,0.6249330767018428
5,180,0|1|2|4|10,2,0.6599821746880571
5,180,0|1|2|4|10,3,0.5485347985347985
5,180,0|1|2|4|10,4,0.6761234767231769
5,181,2|4|5|8|10,0,0.7040893015030947
5,181,2|4|5|8|10,1,0.7096302712066258
5,181,2|4|5|8|10,2,0.7703281772575251
5,181,2|4|5|8|10,3,0.6638964380899866
5,181,2|4|5|8|10,4,0.8216346153846155
5,182,0|2|5|9|10,0,0.5032967032967033
5,182,0|2|5|9|10,1,0.6153846153846154
5,182,0|2|5|9|10,2,0.6666666666666666
5,182,0|2|5|9|10,3,0.6653198653198652
5,182,0|2|5|9|10,4,0.796928561634444
5,183,0|4|5|6|8,0,0.632051282051282
5,183,0|4|5|6|8,1,0.7337278106508875
5,183,0|4|5|6|8,2,0.676577754643442
5,183,0|4|5|6|8,3,0.6212972608166201
5,183,0|4|5|6|8,4,0.7305470565084363
5,184,2|4|6|7|9,0,0.811138682106424
5,184,2|4|6|7|9,1,0.657283603096411
5,184,2|4|6|7|9,2,0.7819436530547642
5,184,2|4|6|7|9,3,0.6286329704051223
5,184,2|4|6|7|9,4,0.7965073686003918
5,185,1|2|6|8|10,0,0.5817145817145817
5,185,1|2|6|8|10,1,0.6182680212868892
5,185,1|2|6|8|10,2,0.7342156051833472
5,185,1|2|6|8|10,3,0.6021067540054882
5,185,1|2|6|8|10,4,0.7435897435897437
5,186,0|1|6|7|8,0,0.6424760424760425
5,186,0|1|6|7|8,1,0.494095700684582
5,186,0|1|6|7|8,2,0.6795398694132871
5,186,0|1|6|7|8,3,0.6253840567566058
5,186,0|1|6|7|8,4,0.7446038909453543
5,187,2|3|4|7|8,0,0.7193936667620878
5,187,2|3|4|7|8,1,0.7435897435897437
5,187,2|3|4|7|8,2,0.7301027079868473
5,187,2|3|4|7|8,3,0.7038019451812555
5,187,2|3|4|7|8,4,0.7944647944647945
5,188,0|1|3|4|7,0,0.7075223588893846
5,188,0|1|3|4|7,1,0.703496347132101
5,188,0|1|3|4|7,2,0.7201872201872203
5,188,0|1|3|4|7,3,0.6628634523371365
5,188,0|1|3|4|7,4,0.7951417004048583
5,189,5|7|8|9|10,0,0.6183895595660303
5,189,5|7|8|9|10,1,0.7547623037819116
5,189,5|7|8|9|10,2,0.6259437199725464
5,189,5|7|8|9|10,3,0.47839021009752725
5,189,5|7|8|9|10,4,0.7369329388560159
5,190,1|2|5|6|10,0,0.6339250493096648
5,190,1|2|5|6|10,1,0.6974468027099606
5,190,1|2|5|6|10,2,0.717948717948718
5,190,1|2|5|6|10,3,0.6163967611336033
5,190,1|2|5|6|10,4,0.7467948717948718
5,191,1|2|6|7|10,0,0.6386755419013485
5,191,1|2|6|7|10,1,0.6378205128205128
5,191,1|2|6|7|10,2,0.7198340874811462
5,191,1|2|6|7|10,3,0.6935246691344252
5,191,1|2|6|7|10,4,0.8116413353686867
5,192,1|2|3|4|7,0,0.6512681159420289
5,192,1|2|3|4|7,1,0.7423704013377925
5,192,1|2|3|4|7,2,0.6892551892551892
5,192,1|2|3|4|7,3,0.659171597633136
5,192,1|2|3|4|7,4,0.7686222808174029
5,193,1|3|5|8|10,0,0.7207163933301312
5,193,1|3|5|8|10,1,0.6753812636165579
5,193,1|3|5|8|10,2,0.785404339250493
5,193,1|3|5|8|10,3,0.6102734474827499
5,193,1|3|5|8|10,4,0.7607756640014705
5,194,2|5|7|8|9,0,0.740880503144654
5,194,2|5|7|8|9,1,0.6806799438378386
5,194,2|5|7|8|9,2,0.6908444816053512
5,194,2|5|7|8|9,3,0.6229893229398098
5,194,2|5|7|8|9,4,0.7604537695399133
5,195,0|4|6|8|9,0,0.6291569839956936
5,195,0|4|6|8|9,1,0.6953928424516659
5,195,0|4|6|8|9,2,0.6919028340080972
5,195,0|4|6|8|9,3,0.5736736381897672
5,195,0|4|6|8|9,4,0.7943266036289292
5,196,4|7|8|9|10,0,0.6872679045092839
5,196,4|7|8|9|10,1,0.7326964974023797
5,196,4|7|8|9|10,2,0.6750837243601487
5,196,4|7|8|9|10,3,0.6688639859371567
5,196,4|7|8|9|10,4,0.8243057571359458
5,197,1|5|6|8|9,0,0.649056603773585
5,197,1|5|6|8|9,1,0.6692124508574409
5,197,1|5|6|8|9,2,0.6923076923076922
5,197,1|5|6|8|9,3,0.7305479330795788
5,197,1|5|6|8|9,4,0.7604537695399133
5,198,1|2|3|8|10,0,0.6395604395604395
5,198,1|2|3|8|10,1,0.727070328462525
5,198,1|2|3|8|10,2,0.6901423699453256
5,198,1|2|3|8|10,3,0.7570133008324128
5,198,1|2|3|8|10,4,0.8566333776887682
5,199,3|5|6|9|10,0,0.750124875124875
5,199,3|5|6|9|10,1,0.6860688922811443
5,199,3|5|6|9|10,2,0.8205128205128205
5,199,3|5|6|9|10,3,0.5381578947368422
5,199,3|5|6|9|10,4,0.8704402515723271
5,200,0|4|8|9|10,0,0.7087908790879087
5,200,0|4|8|9|10,1,0.6791666666666668
5,200,0|4|8|9|10,2,0.6543651251297428
5,200,0|4|8|9|10,3,0.5874073582442867
5,200,0|4|8|9|10,4,0.7965293965293966
5,201,0|3|5|8|10,0,0.6417597955243766
5,201,0|3|5|8|10,1,0.6014492753623188
5,201,0|3|5|8|10,2,0.7427327574386398
5,201,0|3|5|8|10,3,0.5420609579100145
5,201,0|3|5|8|10,4,0.7444467297408474
5,202,1|2|5|6|8,0,0.7692307692307693
5,202,1|2|5|6|8,1,0.6458016908829419
5,202,1|2|5|6|8,2,0.7435897435897436
5,202,1|2|5|6|8,3,0.6902509255450432
5,202,1|2|5|6|8,4,0.75694561848408
5,203,0|2|4|8|10,0,0.5277465150882873
5,203,0|2|4|8|10,1,0.6107254264286188
5,203,0|2|4|8|10,2,0.6753484092072051
5,203,0|2|4|8|10,3,0.6974468027099606
5,203,0|2|4|8|10,4,0.8047337278106509
5,204,1|4|5|7|10,0,0.6589234751443551
5,204,1|4|5|7|10,1,0.7321266968325792
5,204,1|4|5|7|10,2,0.6923076923076923
5,204,1|4|5|7|10,3,0.6664473684210527
5,204,1|4|5|7|10,4,0.8121614537829809
5,205,0|1|4|5|6,0,0.6860916860916861
5,205,0|1|4|5|6,1,0.6069373317142706
5,205,0|1|4|5|6,2,0.6544721101683126
5,205,0|1|4|5|6,3,0.6749999999999999
5,205,0|1|4|5|6,4,0.717948717948718
5,206,0|1|3|7|10,0,0.6714221014492753
5,206,0|1|3|7|10,1,0.6351125424563997
5,206,0|1|3|7|10,2,0.756289965178854
5,206,0|1|3|7|10,3,0.6714221014492753
5,206,0|1|3|7|10,4,0.8079806250720794
5,207,1|2|3|8|9,0,0.7536630036630035
5,207,1|2|3|8|9,1,0.7043885601577909
5,207,1|2|3|8|9,2,0.6205703413641291
5,207,1|2|3|8|9,3,0.6542444896875277
5,207,1|2|3|8|9,4,0.8066280524774572
5,208,2|5|7|8|10,0,0.7082059435000612
5,208,2|5|7|8|10,1,0.6724763979665941
5,208,2|5|7|8|10,2,0.7331386473750581
5,208,2|5|7|8|10,3,0.6666666666666666
5,208,2|5|7|8|10,4,0.8239644970414199
5,209,1|2|3|5|10,0,0.676177536231884
5,209,1|2|3|5|10,1,0.7601577909270217
5,209,1|2|3|5|10,2,0.7545393674425933
5,209,1|2|3|5|10,3,0.6530853761622992
5,209,1|2|3|5|10,4,0.7663461538461538
5,210,1|5|6|7|8,0,0.757124842370744
5,210,1|5|6|7|8,1,0.7002334260765153
5,210,1|5|6|7|8,2,0.7152661649944259
5,210,1|5|6|7|8,3,0.677106740978667
5,210,1|5|6|7|8,4,0.7844845213266266
5,211,1|2|6|8|10,0,0.5817145817145817
5,211,1|2|6|8|10,1,0.6182680212868892
5,211,1|2|6|8|10,2,0.7342156051833472
5,211,1|2|6|8|10,3,0.6021067540054882
5,211,1|2|6|8|10,4,0.7435897435897437
5,212,2|5|6|8|9,0,0.7413552315513099
5,212,2|5|6|8|9,1,0.6384994316028798
5,212,2|5|6|8|9,2,0.716607441471572
5,212,2|5|6|8|9,3,0.6660087719298244
5,212,2|5|6|8|9,4,0.7061071609385431
5,213,2|3|4|9|10,0,0.7897435897435897
5,213,2|3|4|9|10,1,0.7480587676666108
5,213,2|3|4|9|10,2,0.7830315611425056
5,213,2|3|4|9|10,3,0.6893812709030102
5,213,2|3|4|9|10,4,0.8185417876564067
5,214,2|4|6|7|8,0,0.6890639211100508
5,214,2|4|6|7|8,1,0.6996414891151733
5,214,2|4|6|7|8,2,0.7937814123860635
5,214,2|4|6|7|8,3,0.5900134952766533
5,214,2|4|6|7|8,4,0.8717948717948718
5,215,1|2|5|7|10,0,0.6489097724512962
5,215,1|2|5|7|10,1,0.7221384587202503
5,215,1|2|5|7|10,2,0.6424760424760425
5,215,1|2|5|7|10,3,0.7034180952987912
5,215,1|2|5|7|10,4,0.7628415300546448
5,216,1|4|5|6|7,0,0.6787827557058327
5,216,1|4|5|6|7,1,0.6974468027099606
5,216,1|4|5|6|7,2,0.6848484848484849
5,216,1|4|5|6|7,3,0.7435897435897436
5,216,1|4|5|6|7,4,0.7715446318387494
5,217,2|5|6|8|10,0,0.7553499132446501
5,217,2|5|6|8|10,1,0.6153846153846154
5,217,2|5|6|8|10,2,0.7572189590361876
5,217,2|5|6|8|10,3,0.6063862607980255
5,217,2|5|6|8|10,4,0.81008100810081
5,218,1|3|4|8|10,0,0.6370192307692307
5,218,1|3|4|8|10,1,0.760452275806081
5,218,1|3|4|8|10,2,0.7021913376971913
5,218,1|3|4|8|10,3,0.7053705787883002
5,218,1|3|4|8|10,4,0.8005262064668006
5,219,1|4|5|9|10,0,0.5818540433925049
5,219,1|4|5|9|10,1,0.7352367258909315
5,219,1|4|5|9|10,2,0.6903846153846153
5,219,1|4|5|9|10,3,0.6112956810631229
5,219,1|4|5|9|10,4,0.7980952380952382
5,220,0|1|2|9|10,0,0.5839471613410906
5,220,0|1|2|9|10,1,0.6018513506198235
5,220,0|1|2|9|10,2,0.7053705787883002
5,220,0|1|2|9|10,3,0.6339250493096648
5,220,0|1|2|9|10,4,0.8469716330181445
5,221,3|4|6|8|10,0,0.5855753441960339
5,221,3|4|6|8|10,1,0.7385723187703386
5,221,3|4|6|8|10,2,0.6850549450549449
5,221,3|4|6|8|10,3,0.6254180602006689
5,221,3|4|6|8|10,4,0.8328444060972101
5,222,3|4|5|7|8,0,0.6631446540880503
5,222,3|4|5|7|8,1,0.704133889446175
5,222,3|4|5|7|8,2,0.7056089743589743
5,222,3|4|5|7|8,3,0.6823620823620824
5,222,3|4|5|7|8,4,0.8134615384615385
5,223,4|5|6|9|10,0,0.6123626373626374
5,223,4|5|6|9|10,1,0.6982248520710058
5,223,4|5|6|9|10,2,0.6666666666666666
5,223,4|5|6|9|10,3,0.5501711799780789
5,223,4|5|6|9|10,4,0.7614530683837616
5,224,0|2|5|7|10,0,0.5406563545150501
5,224,0|2|5|7|10,1,0.6364084715431116
5,224,0|2|5|7|10,2,0.6666666666666666
5,224,0|2|5|7|10,3,0.5858416945373468
5,224,0|2|5|7|10,4,0.8094660663837253
5,225,0|1|4|8|10,0,0.4798100664767331
5,225,0|1|4|8|10,1,0.6595921988198767
5,225,0|1|4|8|10,2,0.730990528458883
5,225,0|1|4|8|10,3,0.6184513161257347
5,225,0|1|4|8|10,4,0.8197876197876198
5,226,2|5|7|8|9,0,0.740880503144654
5,226,2|5|7|8|9,1,0.6806799438378386
5,226,2|5|7|8|9,2,0.6908444816053512
5,226,2|5|7|8|9,3,0.6229893229398098
5,226,2|5|7|8|9,4,0.7604537695399133
5,227,3|5|6|8|10,0,0.7556677556677557
5,227,3|5|6|8|10,1,0.6107918484156107
5,227,3|5|6|8|10,2,0.8348001150417027
5,227,3|5|6|8|10,3,0.5425364240956444
5,227,3|5|6|8|10,4,0.8351940457203614
5,228,0|1|4|8|9,0,0.6037300059733192
5,228,0|1|4|8|9,1,0.5936454849498327
5,228,0|1|4|8|9,2,0.6793291097088565
5,228,0|1|4|8|9,3,0.592485945427122
5,228,0|1|4|8|9,4,0.7821587695005416
5,229,4|5|7|8|9,0,0.626502458889343
5,229,4|5|7|8|9,1,0.6683009298393915
5,229,4|5|7|8|9,2,0.6729054666932148
5,229,4|5|7|8|9,3,0.5249680552006134
5,229,4|5|7|8|9,4,0.7810531655558217
5,230,1|4|7|9|10,0,0.6157916157916157
5,230,1|4|7|9|10,1,0.7106149211412369
5,230,1|4|7|9|10,2,0.705883125237964
5,230,1|4|7|9|10,3,0.6410256410256411
5,230,1|4|7|9|10,4,0.8247435897435899
5,231,2|4|7|9|10,0,0.6188334083070925
5,231,2|4|7|9|10,1,0.6466666666666665
5,231,2|4|7|9|10,2,0.7577583130157338
5,231,2|4|7|9|10,3,0.6646825396825398
5,231,2|4|7|9|10,4,0.7977588913549505
5,232,1|4|6|7|9,0,0.7714255852842811
5,232,1|4|6|7|9,1,0.7126602564102564
5,232,1|4|6|7|9,2,0.6704609607835414
5,232,1|4|6|7|9,3,0.7046919325400338
5,232,1|4|6|7|9,4,0.8222198996655519
5,233,3|4|5|6|9,0,0.7021913376971913
5,233,3|4|5|6|9,1,0.6859909613557107
5,233,3|4|5|6|9,2,0.8075973409306744
5,233,3|4|5|6|9,3,0.6675455943748627
5,233,3|4|5|6|9,4,0.8188057413600892
5,234,2|3|6|8|10,0,0.5383047658862876
5,234,2|3|6|8|10,1,0.5978407557354926
5,234,2|3|6|8|10,2,0.7449976242014678
5,234,2|3|6|8|10,3,0.6671061305207646
5,234,2|3|6|8|10,4,0.8563502774029089
5,235,1|2|7|8|9,0,0.7150042939516623
5,235,1|2|7|8|9,1,0.7324171833975754
5,235,1|2|7|8|9,2,0.718891402714932
5,235,1|2|7|8|9,3,0.6898543317147968
5,235,1|2|7|8|9,4,0.7464055048131919
5,236,0|6|7|9|10,0,0.5499657087232583
5,236,0|6|7|9|10,1,0.6463326071169209
5,236,0|6|7|9|10,2,0.6417378917378918
5,236,0|6|7|9|10,3,0.5564552406657669
5,236,0|6|7|9|10,4,0.5835565655667982
5,237,1|3|5|8|9,0,0.6365914786967418
5,237,1|3|5|8|9,1,0.6893491124260355
5,237,1|3|5|8|9,2,0.7064544650751547
5,237,1|3|5|8|9,3,0.5960096874639603
5,237,1|3|5|8|9,4,0.7192899944258639
5,238,0|1|3|4|6,0,0.7311728751009111
5,238,0|1|3|4|6,1,0.6731473654550578
5,238,0|1|3|4|6,2,0.6801721485265789
5,238,0|1|3|4|6,3,0.6128403616088346
5,238,0|1|3|4|6,4,0.7572578760648356
5,239,1|2|3|6|8,0,0.6653668911733427
5,239,1|2|3|6|8,1,0.5611418356516396
5,239,1|2|3|6|8,2,0.7024084418013649
5,239,1|2|3|6|8,3,0.7325443786982248
5,239,1|2|3|6|8,4,0.7818714266973055
5,240,1|4|5|7|10,0,0.6589234751443551
5,240,1|4|5|7|10,1,0.7321266968325792
5,240,1|4|5|7|10,2,0.6923076923076923
5,240,1|4|5|7|10,3,0.6664473684210527
5,240,1|4|5|7|10,4,0.8121614537829809
5,241,0|2|3|4|6,0,0.6438878950506857
5,241,0|2|3|4|6,1,0.626911392942876
5,241,0|2|3|4|6,2,0.6937246963562753
5,241,0|2|3|4|6,3,0.5008384178561868
5,241,0|2|3|4|6,4,0.6666666666666667
5,242,1|3|7|8|9,0,0.6753812636165579
5,242,1|3|7|8|9,1,0.7143884153229948
5,242,1|3|7|8|9,2,0.7578229558345547
5,242,1|3|7|8|9,3,0.6640088593576966
5,242,1|3|7|8|9,4,0.7337278106508875
5,243,1|4|5|6|10,0,0.6707070707070707
5,243,1|4|5|6|10,1,0.6124566434931455
5,243,1|4|5|6|10,2,0.726820203092852
5,243,1|4|5|6|10,3,0.6923076923076923
5,243,1|4|5|6|10,4,0.7842220101524663
5,244,1|2|3|5|9,0,0.6666666666666666
5,244,1|2|3|5|9,1,0.7701631701631703
5,244,1|2|3|5|9,2,0.6906721185790953
5,244,1|2|3|5|9,3,0.7568596086120822
5,244,1|2|3|5|9,4,0.7156695156695156
5,245,0|3|5|9|10,0,0.6346477052359406
5,245,0|3|5|9|10,1,0.6985236985236986
5,245,0|3|5|9|10,2,0.781798483206934
5,245,0|3|5|9|10,3,0.5647170549131334
5,245,0|3|5|9|10,4,0.8429058626102961
5,246,0|1|3|5|7,0,0.6410256410256411
5,246,0|1|3|5|7,1,0.6287559354226021
5,246,0|1|3|5|7,2,0.6675438596491228
5,246,0|1|3|5|7,3,0.6745014245014245
5,246,0|1|3|5|7,4,0.704982589427034
5,247,1|3|5|7|10,0,0.7152366863905326
5,247,1|3|5|7|10,1,0.717948717948718
5,247,1|3|5|7|10,2,0.7557866267543688
5,247,1|3|5|7|10,3,0.7538538423096143
5,247,1|3|5|7|10,4,0.809839283523494
5,248,1|6|7|8|9,0,0.6375739644970414
5,248,1|6|7|8|9,1,0.682826976944624
5,248,1|6|7|8|9,2,0.6943644590703414
5,248,1|6|7|8|9,3,0.6526495726495727
5,248,1|6|7|8|9,4,0.7378774805867127
5,249,1|4|7|9|10,0,0.6157916157916157
5,249,1|4|7|9|10,1,0.7106149211412369
5,249,1|4|7|9|10,2,0.705883125237964
5,249,1|4|7|9|10,3,0.6410256410256411
5,249,1|4|7|9|10,4,0.8247435897435899
5,250,2|5|6|9|10,0,0.6040431303589199
5,250,2|5|6|9|10,1,0.6459199346174983
5,250,2|5|6|9|10,2,0.717948717948718
5,250,2|5|6|9|10,3,0.7046913580246914
5,250,2|5|6|9|10,4,0.7865632717117865
5,251,0|2|3|8|9,0,0.6745923913043478
5,251,0|2|3|8|9,1,0.6687523003312478
5,251,0|2|3|8|9,2,0.6410256410256411
5,251,0|2|3|8|9,3,0.6762949322795557
5,251,0|2|3|8|9,4,0.7157102157102158
5,252,1|2|6|7|10,0,0.6386755419013485
5,252,1|2|6|7|10,1,0.6378205128205128
5,252,1|2|6|7|10,2,0.7198340874811462
5,252,1|2|6|7|10,3,0.6935246691344252
5,252,1|2|6|7|10,4,0.8116413353686867
5,253,1|3|4|8|9,0,0.7253226076755488
5,253,1|3|4|8|9,1,0.6971428571428573
5,253,1|3|4|8|9,2,0.72927927346844
5,253,1|3|4|8|9,3,0.6285107297765526
5,253,1|3|4|8|9,4,0.8199129302070478
5,254,0|1|2|6|8,0,0.6574596902683066
5,254,0|1|2|6|8,1,0.5289042277825712
5,254,0|1|2|6|8,2,0.6796454574232352
5,254,0|1|2|6|8,3,0.6238318990549602
5,254,0|1|2|6|8,4,0.7678571428571428
5,255,0|5|6|7|8,0,0.654937837203847
5,255,0|5|6|7|8,1,0.6666666666666666
5,255,0|5|6|7|8,2,0.6455449631703195
5,255,0|5|6|7|8,3,0.47994194484760516
5,255,0|5|6|7|8,4,0.719088319088319
5,256,1|2|3|6|8,0,0.6653668911733427
5,256,1|2|3|6|8,1,0.5611418356516396
5,256,1|2|3|6|8,2,0.7024084418013649
5,256,1|2|3|6|8,3,0.7325443786982248
5,256,1|2|3|6|8,4,0.7818714266973055
5,257,0|1|2|5|9,0,0.5626456876456877
5,257,0|1|2|5|9,1,0.7024084418013649
5,257,0|1|2|5|9,2,0.60289078010597
5,257,0|1|2|5|9,3,0.6966973244147157
5,257,0|1|2|5|9,4,0.7179487179487182
5,258,1|3|6|7|8,0,0.6971428571428573
5,258,1|3|6|7|8,1,0.5607965688072497
5,258,1|3|6|7|8,2,0.7570117125672681
5,258,1|3|6|7|8,3,0.7311680911680911
5,258,1|3|6|7|8,4,0.7948717948717948
5,259,1|2|3|5|6,0,0.6682518115942029
5,259,1|2|3|5|6,1,0.6575154426904598
5,259,1|2|3|5|6,2,0.780281690140845
5,259,1|2|3|5|6,3,0.6835900061706514
5,259,1|2|3|5|6,4,0.7555626367556775
5,260,4|5|6|7|8,0,0.7040308619255987
5,260,4|5|6|7|8,1,0.7122569737954354
5,260,4|5|6|7|8,2,0.6983339241403759
5,260,4|5|6|7|8,3,0.6429907506546783
5,260,4|5|6|7|8,4,0.81292694726657
5,261,0|1|2|7|9,0,0.6312238438170501
5,261,0|1|2|7|9,1,0.6175824175824177
5,261,0|1|2|7|9,2,0.6534478180047801
5,261,0|1|2|7|9,3,0.672053872053872
5,261,0|1|2|7|9,4,0.7695350134374525
5,262,0|1|3|8|10,0,0.5636983621219744
5,262,0|1|3|8|10,1,0.6901423699453256
5,262,0|1|3|8|10,2,0.6777134207957619
5,262,0|1|3|8|10,3,0.6438136121304439
5,262,0|1|3|8|10,4,0.7903665769142777
5,263,3|4|5|6|10,0,0.6083936196101856
5,263,3|4|5|6|10,1,0.7009689817571592
5,263,3|4|5|6|10,2,0.8322344322344322
5,263,3|4|5|6|10,3,0.692918192918193
5,263,3|4|5|6|10,4,0.7948717948717948
5,264,0|2|3|6|10,0,0.517958859422274
5,264,0|2|3|6|10,1,0.5852187028657616
5,264,0|2|3|6|10,2,0.6388888888888888
5,264,0|2|3|6|10,3,0.553666649068159
5,264,0|2|3|6|10,4,0.5864875864875865
5,265,0|2|3|4|8,0,0.6996237458193979
5,265,0|2|3|4|8,1,0.7207767722473606
5,265,0|2|3|4|8,2,0.6675438596491228
5,265,0|2|3|4|8,3,0.659622641509434
5,265,0|2|3|4|8,4,0.6923076923076923
5,266,0|1|5|6|9,0,0.6337736337736337
5,266,0|1|5|6|9,1,0.5881868131868131
5,266,0|1|5|6|9,2,0.6269199113643559
5,266,0|1|5|6|9,3,0.6526969448514094
5,266,0|1|5|6|9,4,0.7317060735453444
5,267,0|1|4|8|10,0,0.4798100664767331
5,267,0|1|4|8|10,1,0.6595921988198767
5,267,0|1|4|8|10,2,0.730990528458883
5,267,0|1|4|8|10,3,0.6184513161257347
5,267,0|1|4|8|10,4,0.8197876197876198
5,268,0|2|3|5|9,0,0.6032972561565552
5,268,0|2|3|5|9,1,0.6799677084534655
5,268,0|2|3|5|9,2,0.7058562836340615
5,268,0|2|3|5|9,3,0.6202516619183286
5,268,0|2|3|5|9,4,0.70205000743526
5,269,2|4|5|6|10,0,0.600918553393801
5,269,2|4|5|6|10,1,0.6375739644970414
5,269,2|4|5|6|10,2,0.7816492300812274
5,269,2|4|5|6|10,3,0.6673245614035087
5,269,2|4|5|6|10,4,0.7536907536907538
5,270,3|4|5|7|8,0,0.6631446540880503
5,270,3|4|5|7|8,1,0.704133889446175
5,270,3|4|5|7|8,2,0.7056089743589743
5,270,3|4|5|7|8,3,0.6823620823620824
5,270,3|4|5|7|8,4,0.8134615384615385
5,271,2|4|5|8|10,0,0.7040893015030947
5,271,2|4|5|8|10,1,0.7096302712066258
5,271,2|4|5|8|10,2,0.7703281772575251
5,271,2|4|5|8|10,3,0.6638964380899866
5,271,2|4|5|8|10,4,0.8216346153846155
5,272,1|5|6|7|8,0,0.757124842370744
5,272,1|5|6|7|8,1,0.7002334260765153
5,272,1|5|6|7|8,2,0.7152661649944259
5,272,1|5|6|7|8,3,0.677106740978667
5,272,1|5|6|7|8,4,0.7844845213266266
5,273,2|7|8|9|10,0,0.7176183826583983
5,273,2|7|8|9|10,1,0.7114197530864197
5,273,2|7|8|9|10,2,0.7232371794871795
5,273,2|7|8|9|10,3,0.681345994519151
5,273,2|7|8|9|10,4,0.7901728634401901
5,274,1|2|4|6|9,0,0.7717649543318726
5,274,1|2|4|6|9,1,0.6846153846153847
5,274,1|2|4|6|9,2,0.7819436530547642
5,274,1|2|4|6|9,3,0.6457960644007156
5,274,1|2|4|6|9,4,0.7825908481132114
5,275,1|3|5|7|9,0,0.6548616181057941
5,275,1|3|5|7|9,1,0.7021913376971913
5,275,1|3|5|7|9,2,0.7304569498438596
5,275,1|3|5|7|9,3,0.6423254165189649
5,275,1|3|5|7|9,4,0.7466977466977466
5,276,2|4|5|6|8,0,0.6750837243601487
5,276,2|4|5|6|8,1,0.6708333333333334
5,276,2|4|5|6|8,2,0.7818714266973055
5,276,2|4|5|6|8,3,0.6635259434490607
5,276,2|4|5|6|8,4,0.7371794871794872
5,277,0|1|2|8|10,0,0.550802139037433
5,277,0|1|2|8|10,1,0.5874909807648312
5,277,0|1|2|8|10,2,0.6931190101921809
5,277,0|1|2|8|10,3,0.6824434439728754
5,277,0|1|2|8|10,4,0.7548041701887857
5,278,2|3|5|7|9,0,0.6981605351170571
5,278,2|3|5|7|9,1,0.7448090858416945
