# of predictors,i,predictors,fold,accuracy
2,136,1|2,3,0.5299145299145299
2,136,1|2,4,0.717948717948718
2,137,4|8,0,0.6239316239316239
2,137,4|8,1,0.6239316239316239
2,137,4|8,2,0.717948717948718
2,137,4|8,3,0.5726495726495726
2,137,4|8,4,0.7692307692307693
2,138,0|7,0,0.5897435897435898
2,138,0|7,1,0.5982905982905983
2,138,0|7,2,0.6239316239316239
2,138,0|7,3,0.5042735042735043
2,138,0|7,4,0.6581196581196581
2,139,5|8,0,0.6581196581196581
2,139,5|8,1,0.6752136752136753
2,139,5|8,2,0.6581196581196581
2,139,5|8,3,0.5470085470085471
2,139,5|8,4,0.717948717948718
2,140,6|8,0,0.6495726495726496
2,140,6|8,1,0.6666666666666666
2,140,6|8,2,0.7094017094017094
2,140,6|8,3,0.5042735042735043
2,140,6|8,4,0.7606837606837606
2,141,1|2,0,0.6239316239316239
2,141,1|2,1,0.6581196581196581
2,141,1|2,2,0.717948717948718
2,141,1|2,3,0.5299145299145299
2,141,1|2,4,0.717948717948718
2,142,0|9,0,0.6495726495726496
2,142,0|9,1,0.6495726495726496
2,142,0|9,2,0.7008547008547008
2,142,0|9,3,0.5042735042735043
2,142,0|9,4,0.6923076923076923
2,143,2|3,0,0.6324786324786325
2,143,2|3,1,0.6495726495726496
2,143,2|3,2,0.6068376068376068
2,143,2|3,3,0.5470085470085471
2,143,2|3,4,0.6666666666666666
2,144,4|9,0,0.6752136752136753
2,144,4|9,1,0.6581196581196581
2,144,4|9,2,0.7094017094017094
2,144,4|9,3,0.5897435897435898
2,144,4|9,4,0.7863247863247863
2,145,9|10,0,0.7008547008547008
2,145,9|10,1,0.6666666666666666
2,145,9|10,2,0.6495726495726496
2,145,9|10,3,0.48717948717948717
2,145,9|10,4,0.5641025641025641
2,146,2|6,0,0.6752136752136753
2,146,2|6,1,0.5897435897435898
2,146,2|6,2,0.7094017094017094
2,146,2|6,3,0.6239316239316239
2,146,2|6,4,0.7692307692307693
2,147,4|9,0,0.6752136752136753
2,147,4|9,1,0.6581196581196581
2,147,4|9,2,0.7094017094017094
2,147,4|9,3,0.5897435897435898
2,147,4|9,4,0.7863247863247863
2,148,1|6,0,0.6752136752136753
2,148,1|6,1,0.5641025641025641
2,148,1|6,2,0.7521367521367521
2,148,1|6,3,0.5982905982905983
2,148,1|6,4,0.7264957264957265
2,149,3|10,0,0.5811965811965812
2,149,3|10,1,0.6495726495726496
2,149,3|10,2,0.5213675213675214
2,149,3|10,3,0.6666666666666666
2,149,3|10,4,0.5982905982905983
2,150,3|7,0,0.6837606837606838
2,150,3|7,1,0.6239316239316239
2,150,3|7,2,0.6410256410256411
2,150,3|7,3,0.6239316239316239
2,150,3|7,4,0.7264957264957265
2,151,8|10,0,0.5811965811965812
2,151,8|10,1,0.6837606837606838
2,151,8|10,2,0.7606837606837606
2,151,8|10,3,0.5384615384615384
2,151,8|10,4,0.7094017094017094
2,152,2|8,0,0.6752136752136753
2,152,2|8,1,0.5982905982905983
2,152,2|8,2,0.6752136752136753
2,152,2|8,3,0.6581196581196581
2,152,2|8,4,0.7435897435897436
2,153,9|10,0,0.7008547008547008
2,153,9|10,1,0.6666666666666666
2,153,9|10,2,0.6495726495726496
2,153,9|10,3,0.48717948717948717
2,153,9|10,4,0.5641025641025641
2,154,5|7,0,0.6495726495726496
2,154,5|7,1,0.6495726495726496
2,154,5|7,2,0.6410256410256411
2,154,5|7,3,0.4358974358974359
2,154,5|7,4,0.6837606837606838
2,155,4|7,0,0.6153846153846154
2,155,4|7,1,0.6068376068376068
2,155,4|7,2,0.5982905982905983
2,155,4|7,3,0.6752136752136753
2,155,4|7,4,0.7606837606837606
2,156,0|2,0,0.6239316239316239
2,156,0|2,1,0.5982905982905983
2,156,0|2,2,0.6239316239316239
2,156,0|2,3,0.5555555555555556
2,156,0|2,4,0.6837606837606838
2,157,8|9,0,0.7008547008547008
2,157,8|9,1,0.7094017094017094
2,157,8|9,2,0.6495726495726496
2,157,8|9,3,0.5128205128205128
2,157,8|9,4,0.6581196581196581
2,158,3|4,0,0.7264957264957265
2,158,3|4,1,0.6324786324786325
2,158,3|4,2,0.5555555555555556
2,158,3|4,3,0.5726495726495726
2,158,3|4,4,0.6324786324786325
2,159,1|4,0,0.6666666666666666
2,159,1|4,1,0.6153846153846154
2,159,1|4,2,0.717948717948718
2,159,1|4,3,0.5641025641025641
2,159,1|4,4,0.7264957264957265
2,160,4|6,0,0.7008547008547008
2,160,4|6,1,0.5726495726495726
2,160,4|6,2,0.6666666666666666
2,160,4|6,3,0.5726495726495726
2,160,4|6,4,0.7350427350427351
2,161,0|6,0,0.6752136752136753
2,161,0|6,1,0.5726495726495726
2,161,0|6,2,0.6837606837606838
2,161,0|6,3,0.5128205128205128
2,161,0|6,4,0.7094017094017094
2,162,9|10,0,0.7008547008547008
2,162,9|10,1,0.6666666666666666
2,162,9|10,2,0.6495726495726496
2,162,9|10,3,0.48717948717948717
2,162,9|10,4,0.5641025641025641
2,163,5|7,0,0.6495726495726496
2,163,5|7,1,0.6495726495726496
2,163,5|7,2,0.6410256410256411
2,163,5|7,3,0.4358974358974359
2,163,5|7,4,0.6837606837606838
2,164,6|7,0,0.7094017094017094
2,164,6|7,1,0.6068376068376068
2,164,6|7,2,0.717948717948718
2,164,6|7,3,0.5555555555555556
2,164,6|7,4,0.717948717948718
2,165,1|2,0,0.6239316239316239
2,165,1|2,1,0.6581196581196581
2,165,1|2,2,0.717948717948718
2,165,1|2,3,0.5299145299145299
2,165,1|2,4,0.717948717948718
2,166,5|6,0,0.717948717948718
2,166,5|6,1,0.5555555555555556
2,166,5|6,2,0.7264957264957265
2,166,5|6,3,0.6068376068376068
2,166,5|6,4,0.717948717948718
2,167,4|10,0,0.7264957264957265
2,167,4|10,1,0.6239316239316239
2,167,4|10,2,0.5811965811965812
2,167,4|10,3,0.5641025641025641
2,167,4|10,4,0.6324786324786325
2,168,4|9,0,0.6752136752136753
2,168,4|9,1,0.6581196581196581
2,168,4|9,2,0.7094017094017094
2,168,4|9,3,0.5897435897435898
2,168,4|9,4,0.7863247863247863
2,169,8|10,0,0.5811965811965812
2,169,8|10,1,0.6837606837606838
2,169,8|10,2,0.7606837606837606
2,169,8|10,3,0.5384615384615384
2,169,8|10,4,0.7094017094017094
2,170,0|4,0,0.7264957264957265
2,170,0|4,1,0.5982905982905983
2,170,0|4,2,0.5128205128205128
2,170,0|4,3,0.5897435897435898
2,170,0|4,4,0.6068376068376068
2,171,1|8,0,0.6581196581196581
2,171,1|8,1,0.6068376068376068
2,171,1|8,2,0.6752136752136753
2,171,1|8,3,0.6410256410256411
2,171,1|8,4,0.7692307692307693
2,172,4|6,0,0.7008547008547008
2,172,4|6,1,0.5726495726495726
2,172,4|6,2,0.6666666666666666
2,172,4|6,3,0.5726495726495726
2,172,4|6,4,0.7350427350427351
2,173,1|5,0,0.717948717948718
2,173,1|5,1,0.6666666666666666
2,173,1|5,2,0.7008547008547008
2,173,1|5,3,0.6837606837606838
2,173,1|5,4,0.717948717948718
2,174,2|5,0,0.6837606837606838
2,174,2|5,1,0.6495726495726496
2,174,2|5,2,0.7094017094017094
2,174,2|5,3,0.6837606837606838
2,174,2|5,4,0.7692307692307693
2,175,0|1,0,0.6410256410256411
2,175,0|1,1,0.6153846153846154
2,175,0|1,2,0.7692307692307693
2,175,0|1,3,0.5384615384615384
2,175,0|1,4,0.7264957264957265
2,176,4|9,0,0.6752136752136753
2,176,4|9,1,0.6581196581196581
2,176,4|9,2,0.7094017094017094
2,176,4|9,3,0.5897435897435898
2,176,4|9,4,0.7863247863247863
2,177,0|6,0,0.6752136752136753
2,177,0|6,1,0.5726495726495726
2,177,0|6,2,0.6837606837606838
2,177,0|6,3,0.5128205128205128
2,177,0|6,4,0.7094017094017094
2,178,3|8,0,0.6410256410256411
2,178,3|8,1,0.6153846153846154
2,178,3|8,2,0.6239316239316239
2,178,3|8,3,0.6324786324786325
2,178,3|8,4,0.7350427350427351
2,179,7|9,0,0.6752136752136753
2,179,7|9,1,0.6324786324786325
2,179,7|9,2,0.6837606837606838
2,179,7|9,3,0.4700854700854701
2,179,7|9,4,0.6153846153846154
2,180,5|10,0,0.5897435897435898
2,180,5|10,1,0.6837606837606838
2,180,5|10,2,0.6666666666666666
2,180,5|10,3,0.5213675213675214
2,180,5|10,4,0.6324786324786325
2,181,0|5,0,0.6239316239316239
2,181,0|5,1,0.6324786324786325
2,181,0|5,2,0.6923076923076923
2,181,0|5,3,0.5213675213675214
2,181,0|5,4,0.6837606837606838
2,182,2|6,0,0.6752136752136753
2,182,2|6,1,0.5897435897435898
2,182,2|6,2,0.7094017094017094
2,182,2|6,3,0.6239316239316239
2,182,2|6,4,0.7692307692307693
2,183,0|1,0,0.6410256410256411
2,183,0|1,1,0.6153846153846154
2,183,0|1,2,0.7692307692307693
2,183,0|1,3,0.5384615384615384
2,183,0|1,4,0.7264957264957265
2,184,2|7,0,0.6923076923076923
2,184,2|7,1,0.6666666666666666
2,184,2|7,2,0.6923076923076923
2,184,2|7,3,0.717948717948718
2,184,2|7,4,0.8034188034188035
2,185,2|4,0,0.6837606837606838
2,185,2|4,1,0.6239316239316239
2,185,2|4,2,0.6581196581196581
2,185,2|4,3,0.5470085470085471
2,185,2|4,4,0.6581196581196581
2,186,0|10,0,0.5555555555555556
2,186,0|10,1,0.49572649572649574
2,186,0|10,2,0.5641025641025641
2,186,0|10,3,0.6068376068376068
2,186,0|10,4,0.452991452991453
2,187,3|8,0,0.6410256410256411
2,187,3|8,1,0.6153846153846154
2,187,3|8,2,0.6239316239316239
2,187,3|8,3,0.6324786324786325
2,187,3|8,4,0.7350427350427351
2,188,5|9,0,0.6837606837606838
2,188,5|9,1,0.6923076923076923
2,188,5|9,2,0.6666666666666666
2,188,5|9,3,0.5384615384615384
2,188,5|9,4,0.6495726495726496
2,189,5|6,0,0.717948717948718
2,189,5|6,1,0.5555555555555556
2,189,5|6,2,0.7264957264957265
2,189,5|6,3,0.6068376068376068
2,189,5|6,4,0.717948717948718
2,190,0|5,0,0.6239316239316239
2,190,0|5,1,0.6324786324786325
2,190,0|5,2,0.6923076923076923
2,190,0|5,3,0.5213675213675214
2,190,0|5,4,0.6837606837606838
2,191,3|5,0,0.6666666666666666
2,191,3|5,1,0.5982905982905983
2,191,3|5,2,0.7264957264957265
2,191,3|5,3,0.5897435897435898
2,191,3|5,4,0.7350427350427351
2,192,4|8,0,0.6239316239316239
2,192,4|8,1,0.6239316239316239
2,192,4|8,2,0.717948717948718
2,192,4|8,3,0.5726495726495726
2,192,4|8,4,0.7692307692307693
2,193,6|7,0,0.7094017094017094
2,193,6|7,1,0.6068376068376068
2,193,6|7,2,0.717948717948718
2,193,6|7,3,0.5555555555555556
2,193,6|7,4,0.717948717948718
2,194,1|3,0,0.6410256410256411
2,194,1|3,1,0.6410256410256411
2,194,1|3,2,0.6752136752136753
2,194,1|3,3,0.5897435897435898
2,194,1|3,4,0.7094017094017094
2,195,5|10,0,0.5897435897435898
2,195,5|10,1,0.6837606837606838
2,195,5|10,2,0.6666666666666666
2,195,5|10,3,0.5213675213675214
2,195,5|10,4,0.6324786324786325
2,196,1|2,0,0.6239316239316239
2,196,1|2,1,0.6581196581196581
2,196,1|2,2,0.717948717948718
2,196,1|2,3,0.5299145299145299
2,196,1|2,4,0.717948717948718
2,197,0|9,0,0.6495726495726496
2,197,0|9,1,0.6495726495726496
2,197,0|9,2,0.7008547008547008
2,197,0|9,3,0.5042735042735043
2,197,0|9,4,0.6923076923076923
2,198,3|7,0,0.6837606837606838
2,198,3|7,1,0.6239316239316239
2,198,3|7,2,0.6410256410256411
2,198,3|7,3,0.6239316239316239
2,198,3|7,4,0.7264957264957265
2,199,6|7,0,0.7094017094017094
2,199,6|7,1,0.6068376068376068
2,199,6|7,2,0.717948717948718
2,199,6|7,3,0.5555555555555556
2,199,6|7,4,0.717948717948718
2,200,1|7,0,0.6666666666666666
2,200,1|7,1,0.6837606837606838
2,200,1|7,2,0.6923076923076923
2,200,1|7,3,0.6581196581196581
2,200,1|7,4,0.7350427350427351
2,201,5|10,0,0.5897435897435898
2,201,5|10,1,0.6837606837606838
2,201,5|10,2,0.6666666666666666
2,201,5|10,3,0.5213675213675214
2,201,5|10,4,0.6324786324786325
2,202,0|6,0,0.6752136752136753
2,202,0|6,1,0.5726495726495726
2,202,0|6,2,0.6837606837606838
2,202,0|6,3,0.5128205128205128
2,202,0|6,4,0.7094017094017094
2,203,1|5,0,0.717948717948718
2,203,1|5,1,0.6666666666666666
2,203,1|5,2,0.7008547008547008
2,203,1|5,3,0.6837606837606838
2,203,1|5,4,0.717948717948718
2,204,1|4,0,0.6666666666666666
2,204,1|4,1,0.6153846153846154
2,204,1|4,2,0.717948717948718
2,204,1|4,3,0.5641025641025641
2,204,1|4,4,0.7264957264957265
2,205,3|9,0,0.7350427350427351
2,205,3|9,1,0.6666666666666666
2,205,3|9,2,0.6581196581196581
2,205,3|9,3,0.5555555555555556
2,205,3|9,4,0.7606837606837606
2,206,3|10,0,0.5811965811965812
2,206,3|10,1,0.6495726495726496
2,206,3|10,2,0.5213675213675214
2,206,3|10,3,0.6666666666666666
2,206,3|10,4,0.5982905982905983
2,207,5|9,0,0.6837606837606838
2,207,5|9,1,0.6923076923076923
2,207,5|9,2,0.6666666666666666
2,207,5|9,3,0.5384615384615384
2,207,5|9,4,0.6495726495726496
2,208,3|5,0,0.6666666666666666
2,208,3|5,1,0.5982905982905983
2,208,3|5,2,0.7264957264957265
2,208,3|5,3,0.5897435897435898
2,208,3|5,4,0.7350427350427351
2,209,1|7,0,0.6666666666666666
2,209,1|7,1,0.6837606837606838
2,209,1|7,2,0.6923076923076923
2,209,1|7,3,0.6581196581196581
2,209,1|7,4,0.7350427350427351
2,210,5|9,0,0.6837606837606838
2,210,5|9,1,0.6923076923076923
2,210,5|9,2,0.6666666666666666
2,210,5|9,3,0.5384615384615384
2,210,5|9,4,0.6495726495726496
2,211,7|9,0,0.6752136752136753
2,211,7|9,1,0.6324786324786325
2,211,7|9,2,0.6837606837606838
2,211,7|9,3,0.4700854700854701
2,211,7|9,4,0.6153846153846154
2,212,1|6,0,0.6752136752136753
2,212,1|6,1,0.5641025641025641
2,212,1|6,2,0.7521367521367521
2,212,1|6,3,0.5982905982905983
2,212,1|6,4,0.7264957264957265
2,213,1|3,0,0.6410256410256411
2,213,1|3,1,0.6410256410256411
2,213,1|3,2,0.6752136752136753
2,213,1|3,3,0.5897435897435898
2,213,1|3,4,0.7094017094017094
2,214,5|7,0,0.6495726495726496
2,214,5|7,1,0.6495726495726496
2,214,5|7,2,0.6410256410256411
2,214,5|7,3,0.4358974358974359
2,214,5|7,4,0.6837606837606838
2,215,6|10,0,0.6324786324786325
2,215,6|10,1,0.6581196581196581
2,215,6|10,2,0.6495726495726496
2,215,6|10,3,0.46153846153846156
2,215,6|10,4,0.5897435897435898
2,216,8|10,0,0.5811965811965812
2,216,8|10,1,0.6837606837606838
2,216,8|10,2,0.7606837606837606
2,216,8|10,3,0.5384615384615384
2,216,8|10,4,0.7094017094017094
2,217,6|10,0,0.6324786324786325
2,217,6|10,1,0.6581196581196581
2,217,6|10,2,0.6495726495726496
2,217,6|10,3,0.46153846153846156
2,217,6|10,4,0.5897435897435898
2,218,0|3,0,0.5726495726495726
2,218,0|3,1,0.5982905982905983
2,218,0|3,2,0.5042735042735043
2,218,0|3,3,0.5555555555555556
2,218,0|3,4,0.5982905982905983
2,219,6|9,0,0.6752136752136753
2,219,6|9,1,0.6153846153846154
2,219,6|9,2,0.7264957264957265
2,219,6|9,3,0.5470085470085471
2,219,6|9,4,0.7264957264957265
2,220,8|9,0,0.7008547008547008
2,220,8|9,1,0.7094017094017094
2,220,8|9,2,0.6495726495726496
2,220,8|9,3,0.5128205128205128
2,220,8|9,4,0.6581196581196581
2,221,2|6,0,0.6752136752136753
2,221,2|6,1,0.5897435897435898
2,221,2|6,2,0.7094017094017094
2,221,2|6,3,0.6239316239316239
2,221,2|6,4,0.7692307692307693
2,222,3|5,0,0.6666666666666666
2,222,3|5,1,0.5982905982905983
2,222,3|5,2,0.7264957264957265
2,222,3|5,3,0.5897435897435898
2,222,3|5,4,0.7350427350427351
2,223,5|8,0,0.6581196581196581
2,223,5|8,1,0.6752136752136753
2,223,5|8,2,0.6581196581196581
2,223,5|8,3,0.5470085470085471
2,223,5|8,4,0.717948717948718
2,224,1|4,0,0.6666666666666666
2,224,1|4,1,0.6153846153846154
2,224,1|4,2,0.717948717948718
2,224,1|4,3,0.5641025641025641
2,224,1|4,4,0.7264957264957265
2,225,3|9,0,0.7350427350427351
2,225,3|9,1,0.6666666666666666
2,225,3|9,2,0.6581196581196581
2,225,3|9,3,0.5555555555555556
2,225,3|9,4,0.7606837606837606
2,226,0|1,0,0.6410256410256411
2,226,0|1,1,0.6153846153846154
2,226,0|1,2,0.7692307692307693
2,226,0|1,3,0.5384615384615384
2,226,0|1,4,0.7264957264957265
2,227,2|7,0,0.6923076923076923
2,227,2|7,1,0.6666666666666666
2,227,2|7,2,0.6923076923076923
2,227,2|7,3,0.717948717948718
2,227,2|7,4,0.8034188034188035
2,228,0|1,0,0.6410256410256411
2,228,0|1,1,0.6153846153846154
2,228,0|1,2,0.7692307692307693
2,228,0|1,3,0.5384615384615384
2,228,0|1,4,0.7264957264957265
2,229,5|10,0,0.5897435897435898
2,229,5|10,1,0.6837606837606838
2,229,5|10,2,0.6666666666666666
2,229,5|10,3,0.5213675213675214
2,229,5|10,4,0.6324786324786325
2,230,7|10,0,0.5641025641025641
2,230,7|10,1,0.6666666666666666
2,230,7|10,2,0.6324786324786325
2,230,7|10,3,0.5213675213675214
2,230,7|10,4,0.6153846153846154
2,231,0|6,0,0.6752136752136753
2,231,0|6,1,0.5726495726495726
2,231,0|6,2,0.6837606837606838
2,231,0|6,3,0.5128205128205128
2,231,0|6,4,0.7094017094017094
2,232,2|8,0,0.6752136752136753
2,232,2|8,1,0.5982905982905983
2,232,2|8,2,0.6752136752136753
2,232,2|8,3,0.6581196581196581
2,232,2|8,4,0.7435897435897436
2,233,6|9,0,0.6752136752136753
2,233,6|9,1,0.6153846153846154
2,233,6|9,2,0.7264957264957265
2,233,6|9,3,0.5470085470085471
2,233,6|9,4,0.7264957264957265
2,234,6|9,0,0.6752136752136753
2,234,6|9,1,0.6153846153846154
2,234,6|9,2,0.7264957264957265
2,234,6|9,3,0.5470085470085471
2,234,6|9,4,0.7264957264957265
2,235,0|6,0,0.6752136752136753
2,235,0|6,1,0.5726495726495726
2,235,0|6,2,0.6837606837606838
2,235,0|6,3,0.5128205128205128
2,235,0|6,4,0.7094017094017094
2,236,3|8,0,0.6410256410256411
2,236,3|8,1,0.6153846153846154
2,236,3|8,2,0.6239316239316239
2,236,3|8,3,0.6324786324786325
2,236,3|8,4,0.7350427350427351
2,237,1|8,0,0.6581196581196581
2,237,1|8,1,0.6068376068376068
2,237,1|8,2,0.6752136752136753
2,237,1|8,3,0.6410256410256411
2,237,1|8,4,0.7692307692307693
2,238,3|9,0,0.7350427350427351
2,238,3|9,1,0.6666666666666666
2,238,3|9,2,0.6581196581196581
2,238,3|9,3,0.5555555555555556
2,238,3|9,4,0.7606837606837606
2,239,6|8,0,0.6495726495726496
2,239,6|8,1,0.6666666666666666
2,239,6|8,2,0.7094017094017094
2,239,6|8,3,0.5042735042735043
2,239,6|8,4,0.7606837606837606
2,240,0|3,0,0.5726495726495726
2,240,0|3,1,0.5982905982905983
2,240,0|3,2,0.5042735042735043
2,240,0|3,3,0.5555555555555556
2,240,0|3,4,0.5982905982905983
2,241,2|10,0,0.6239316239316239
2,241,2|10,1,0.6153846153846154
2,241,2|10,2,0.6239316239316239
2,241,2|10,3,0.5982905982905983
2,241,2|10,4,0.6837606837606838
2,242,2|6,0,0.6752136752136753
2,242,2|6,1,0.5897435897435898
2,242,2|6,2,0.7094017094017094
2,242,2|6,3,0.6239316239316239
2,242,2|6,4,0.7692307692307693
2,243,6|10,0,0.6324786324786325
2,243,6|10,1,0.6581196581196581
2,243,6|10,2,0.6495726495726496
2,243,6|10,3,0.46153846153846156
2,243,6|10,4,0.5897435897435898
2,244,1|3,0,0.6410256410256411
2,244,1|3,1,0.6410256410256411
2,244,1|3,2,0.6752136752136753
2,244,1|3,3,0.5897435897435898
2,244,1|3,4,0.7094017094017094
2,245,5|7,0,0.6495726495726496
2,245,5|7,1,0.6495726495726496
2,245,5|7,2,0.6410256410256411
2,245,5|7,3,0.4358974358974359
2,245,5|7,4,0.6837606837606838
2,246,0|4,0,0.7264957264957265
2,246,0|4,1,0.5982905982905983
2,246,0|4,2,0.5128205128205128
2,246,0|4,3,0.5897435897435898
2,246,0|4,4,0.6068376068376068
2,247,2|3,0,0.6324786324786325
2,247,2|3,1,0.6495726495726496
2,247,2|3,2,0.6068376068376068
2,247,2|3,3,0.5470085470085471
2,247,2|3,4,0.6666666666666666
2,248,8|10,0,0.5811965811965812
2,248,8|10,1,0.6837606837606838
2,248,8|10,2,0.7606837606837606
2,248,8|10,3,0.5384615384615384
2,248,8|10,4,0.7094017094017094
2,249,5|10,0,0.5897435897435898
2,249,5|10,1,0.6837606837606838
2,249,5|10,2,0.6666666666666666
2,249,5|10,3,0.5213675213675214
2,249,5|10,4,0.6324786324786325
2,250,8|9,0,0.7008547008547008
2,250,8|9,1,0.7094017094017094
2,250,8|9,2,0.6495726495726496
2,250,8|9,3,0.5128205128205128
2,250,8|9,4,0.6581196581196581
2,251,3|6,0,0.6923076923076923
2,251,3|6,1,0.6068376068376068
2,251,3|6,2,0.6153846153846154
2,251,3|6,3,0.5042735042735043
2,251,3|6,4,0.7606837606837606
2,252,5|8,0,0.6581196581196581
2,252,5|8,1,0.6752136752136753
2,252,5|8,2,0.6581196581196581
2,252,5|8,3,0.5470085470085471
2,252,5|8,4,0.717948717948718
2,253,8|10,0,0.5811965811965812
2,253,8|10,1,0.6837606837606838
2,253,8|10,2,0.7606837606837606
2,253,8|10,3,0.5384615384615384
2,253,8|10,4,0.7094017094017094
2,254,7|9,0,0.6752136752136753
2,254,7|9,1,0.6324786324786325
2,254,7|9,2,0.6837606837606838
2,254,7|9,3,0.4700854700854701
2,254,7|9,4,0.6153846153846154
2,255,1|8,0,0.6581196581196581
2,255,1|8,1,0.6068376068376068
2,255,1|8,2,0.6752136752136753
2,255,1|8,3,0.6410256410256411
2,255,1|8,4,0.7692307692307693
2,256,2|7,0,0.6923076923076923
2,256,2|7,1,0.6666666666666666
2,256,2|7,2,0.6923076923076923
2,256,2|7,3,0.717948717948718
2,256,2|7,4,0.8034188034188035
2,257,1|7,0,0.6666666666666666
2,257,1|7,1,0.6837606837606838
2,257,1|7,2,0.6923076923076923
2,257,1|7,3,0.6581196581196581
2,257,1|7,4,0.7350427350427351
2,258,0|4,0,0.7264957264957265
2,258,0|4,1,0.5982905982905983
2,258,0|4,2,0.5128205128205128
2,258,0|4,3,0.5897435897435898
2,258,0|4,4,0.6068376068376068
2,259,1|5,0,0.717948717948718
2,259,1|5,1,0.6666666666666666
2,259,1|5,2,0.7008547008547008
2,259,1|5,3,0.6837606837606838
2,259,1|5,4,0.717948717948718
2,260,2|4,0,0.6837606837606838
2,260,2|4,1,0.6239316239316239
2,260,2|4,2,0.6581196581196581
2,260,2|4,3,0.5470085470085471
2,260,2|4,4,0.6581196581196581
2,261,6|9,0,0.6752136752136753
2,261,6|9,1,0.6153846153846154
2,261,6|9,2,0.7264957264957265
2,261,6|9,3,0.5470085470085471
2,261,6|9,4,0.7264957264957265
2,262,7|8,0,0.6495726495726496
2,262,7|8,1,0.6153846153846154
2,262,7|8,2,0.5982905982905983
2,262,7|8,3,0.5555555555555556
2,262,7|8,4,0.6837606837606838
2,263,0|5,0,0.6239316239316239
2,263,0|5,1,0.6324786324786325
2,263,0|5,2,0.6923076923076923
2,263,0|5,3,0.5213675213675214
2,263,0|5,4,0.6837606837606838
2,264,0|6,0,0.6752136752136753
2,264,0|6,1,0.5726495726495726
2,264,0|6,2,0.6837606837606838
2,264,0|6,3,0.5128205128205128
2,264,0|6,4,0.7094017094017094
2,265,0|1,0,0.6410256410256411
2,265,0|1,1,0.6153846153846154
2,265,0|1,2,0.7692307692307693
2,265,0|1,3,0.5384615384615384
2,265,0|1,4,0.7264957264957265
2,266,0|4,0,0.7264957264957265
2,266,0|4,1,0.5982905982905983
2,266,0|4,2,0.5128205128205128
2,266,0|4,3,0.5897435897435898
2,266,0|4,4,0.6068376068376068
2,267,0|1,0,0.6410256410256411
2,267,0|1,1,0.6153846153846154
2,267,0|1,2,0.7692307692307693
2,267,0|1,3,0.5384615384615384
2,267,0|1,4,0.7264957264957265
2,268,1|5,0,0.717948717948718
2,268,1|5,1,0.6666666666666666
2,268,1|5,2,0.7008547008547008
2,268,1|5,3,0.6837606837606838
2,268,1|5,4,0.717948717948718
2,269,6|8,0,0.6495726495726496
2,269,6|8,1,0.6666666666666666
2,269,6|8,2,0.7094017094017094
2,269,6|8,3,0.5042735042735043
2,269,6|8,4,0.7606837606837606
2,270,9|10,0,0.7008547008547008
2,270,9|10,1,0.6666666666666666
2,270,9|10,2,0.6495726495726496
2,270,9|10,3,0.48717948717948717
2,270,9|10,4,0.5641025641025641
2,271,2|10,0,0.6239316239316239
2,271,2|10,1,0.6153846153846154
2,271,2|10,2,0.6239316239316239
2,271,2|10,3,0.5982905982905983
2,271,2|10,4,0.6837606837606838
2,272,1|5,0,0.717948717948718
2,272,1|5,1,0.6666666666666666
2,272,1|5,2,0.7008547008547008
2,272,1|5,3,0.6837606837606838
2,272,1|5,4,0.717948717948718
2,273,5|6,0,0.717948717948718
2,273,5|6,1,0.5555555555555556
2,273,5|6,2,0.7264957264957265
2,273,5|6,3,0.6068376068376068
2,273,5|6,4,0.717948717948718
2,274,5|6,0,0.717948717948718
2,274,5|6,1,0.5555555555555556
2,274,5|6,2,0.7264957264957265
2,274,5|6,3,0.6068376068376068
2,274,5|6,4,0.717948717948718
2,275,3|10,0,0.5811965811965812
2,275,3|10,1,0.6495726495726496
2,275,3|10,2,0.5213675213675214
2,275,3|10,3,0.6666666666666666
2,275,3|10,4,0.5982905982905983
2,276,9|10,0,0.7008547008547008
2,276,9|10,1,0.6666666666666666
2,276,9|10,2,0.6495726495726496
2,276,9|10,3,0.48717948717948717
2,276,9|10,4,0.5641025641025641
2,277,6|9,0,0.6752136752136753
2,277,6|9,1,0.6153846153846154
2,277,6|9,2,0.7264957264957265
2,277,6|9,3,0.5470085470085471
2,277,6|9,4,0.7264957264957265
2,278,0|7,0,0.5897435897435898
2,278,0|7,1,0.5982905982905983
2,278,0|7,2,0.6239316239316239
2,278,0|7,3,0.5042735042735043
2,278,0|7,4,0.6581196581196581
2,279,1|8,0,0.6581196581196581
2,279,1|8,1,0.6068376068376068
2,279,1|8,2,0.6752136752136753
2,279,1|8,3,0.6410256410256411
2,279,1|8,4,0.7692307692307693
2,280,1|2,0,0.6239316239316239
2,280,1|2,1,0.6581196581196581
2,280,1|2,2,0.717948717948718
2,280,1|2,3,0.5299145299145299
2,280,1|2,4,0.717948717948718
2,281,0|8,0,0.6239316239316239
2,281,0|8,1,0.5897435897435898
2,281,0|8,2,0.6666666666666666
2,281,0|8,3,0.6068376068376068
2,281,0|8,4,0.7094017094017094
2,282,8|9,0,0.7008547008547008
