# of predictors,i,predictors,fold,f1_score_micro
24,13,0|1|3|4|5|6|7|8|9|10|11|13|17|18|19|22|24|25|27|29|30|31|33|36,2,0.6868131868131868
24,14,1|2|5|6|8|9|11|12|13|14|15|16|17|18|19|21|26|27|28|29|31|32|33|36,0,0.6763236763236763
24,14,1|2|5|6|8|9|11|12|13|14|15|16|17|18|19|21|26|27|28|29|31|32|33|36,1,0.6728271728271729
24,14,1|2|5|6|8|9|11|12|13|14|15|16|17|18|19|21|26|27|28|29|31|32|33|36,2,0.669683257918552
24,15,0|1|2|3|4|5|6|9|11|12|13|15|16|18|19|20|21|22|23|24|25|28|29|36,0,0.7075936883629191
24,15,0|1|2|3|4|5|6|9|11|12|13|15|16|18|19|20|21|22|23|24|25|28|29|36,1,0.7018602312719959
24,15,0|1|2|3|4|5|6|9|11|12|13|15|16|18|19|20|21|22|23|24|25|28|29|36,2,0.707995951417004
24,16,0|1|2|4|5|7|9|10|11|12|13|15|16|17|18|21|22|23|26|27|30|31|32|36,0,0.7080998471726949
24,16,0|1|2|4|5|7|9|10|11|12|13|15|16|17|18|21|22|23|26|27|30|31|32|36,1,0.6993464052287581
24,16,0|1|2|4|5|7|9|10|11|12|13|15|16|17|18|21|22|23|26|27|30|31|32|36,2,0.6947574718275356
24,17,0|2|5|6|8|10|11|12|13|15|17|18|19|22|23|26|27|29|30|31|32|33|34|36,0,0.7132867132867132
24,17,0|2|5|6|8|10|11|12|13|15|17|18|19|22|23|26|27|29|30|31|32|33|34|36,1,0.6953242835595776
24,17,0|2|5|6|8|10|11|12|13|15|17|18|19|22|23|26|27|29|30|31|32|33|34|36,2,0.6993006993006993
24,18,0|2|3|5|7|8|9|11|12|14|15|16|17|20|22|23|24|27|28|32|33|34|35|36,0,0.7282388663967612
24,18,0|2|3|5|7|8|9|11|12|14|15|16|17|20|22|23|24|27|28|32|33|34|35|36,1,0.7380593262946205
24,18,0|2|3|5|7|8|9|11|12|14|15|16|17|20|22|23|24|27|28|32|33|34|35|36,2,0.7485207100591716
24,19,0|2|3|4|6|7|10|12|13|14|15|17|18|19|20|21|22|23|27|28|31|32|34|36,0,0.7172827172827173
24,19,0|2|3|4|6|7|10|12|13|14|15|17|18|19|20|21|22|23|27|28|31|32|34|36,1,0.7249108507386653
24,19,0|2|3|4|6|7|10|12|13|14|15|17|18|19|20|21|22|23|27|28|31|32|34|36,2,0.6913214990138067
24,20,0|1|3|5|7|9|10|11|12|14|17|18|19|21|23|24|25|26|27|28|30|32|35|36,0,0.701417004048583
24,20,0|1|3|5|7|9|10|11|12|14|17|18|19|21|23|24|25|26|27|28|30|32|35|36,1,0.7269485481406013
24,20,0|1|3|5|7|9|10|11|12|14|17|18|19|21|23|24|25|26|27|28|30|32|35|36,2,0.7171372930866601
24,21,0|1|2|6|7|8|10|12|16|17|18|19|22|23|25|27|28|29|30|32|33|34|35|36,0,0.7184514831573655
24,21,0|1|2|6|7|8|10|12|16|17|18|19|22|23|25|27|28|29|30|32|33|34|35|36,1,0.7182817182817183
24,21,0|1|2|6|7|8|10|12|16|17|18|19|22|23|25|27|28|29|30|32|33|34|35|36,2,0.7092907092907094
24,22,1|4|5|6|8|9|10|11|12|15|16|17|18|20|22|24|26|27|28|29|30|32|34|36,0,0.6692307692307692
24,22,1|4|5|6|8|9|10|11|12|15|16|17|18|20|22|24|26|27|28|29|30|32|34|36,1,0.661025641025641
24,22,1|4|5|6|8|9|10|11|12|15|16|17|18|20|22|24|26|27|28|29|30|32|34|36,2,0.6846631629240325
24,23,0|1|2|3|4|5|9|10|11|12|13|15|16|17|18|20|22|24|27|31|32|34|35|36,0,0.6872800402212167
24,23,0|1|2|3|4|5|9|10|11|12|13|15|16|17|18|20|22|24|27|31|32|34|35|36,1,0.6907993966817496
24,23,0|1|2|3|4|5|9|10|11|12|13|15|16|17|18|20|22|24|27|31|32|34|35|36,2,0.6977667493796526
24,24,0|1|3|5|6|7|8|9|10|11|12|13|15|16|18|19|21|22|23|24|26|28|30|33,0,0.723076923076923
24,24,0|1|3|5|6|7|8|9|10|11|12|13|15|16|18|19|21|22|23|24|26|28|30|33,1,0.7204625439919558
24,24,0|1|3|5|6|7|8|9|10|11|12|13|15|16|18|19|21|22|23|24|26|28|30|33,2,0.7501256913021619
24,25,1|2|3|6|8|10|11|12|13|14|15|16|17|18|20|21|23|25|28|29|30|32|34|36,0,0.7395676219205631
24,25,1|2|3|6|8|10|11|12|13|14|15|16|17|18|20|21|23|25|28|29|30|32|34|36,1,0.7522477522477522
24,25,1|2|3|6|8|10|11|12|13|14|15|16|17|18|20|21|23|25|28|29|30|32|34|36,2,0.7627372627372626
24,26,1|2|4|6|7|8|9|12|15|16|17|18|20|24|25|26|27|28|29|30|31|33|34|35,0,0.6898101898101898
24,26,1|2|4|6|7|8|9|12|15|16|17|18|20|24|25|26|27|28|29|30|31|33|34|35,1,0.6923076923076923
24,26,1|2|4|6|7|8|9|12|15|16|17|18|20|24|25|26|27|28|29|30|31|33|34|35,2,0.7037220843672457
24,27,0|1|3|4|5|7|10|12|13|15|16|17|18|19|20|22|23|25|29|30|31|32|35|36,0,0.7427572427572429
24,27,0|1|3|4|5|7|10|12|13|15|16|17|18|19|20|22|23|25|29|30|31|32|35|36,1,0.7497502497502497
24,27,0|1|3|4|5|7|10|12|13|15|16|17|18|19|20|22|23|25|29|30|31|32|35|36,2,0.755656108597285
24,28,1|2|3|4|7|8|9|10|12|13|15|16|17|19|21|23|24|25|26|27|29|31|34|36,0,0.6973684210526315
24,28,1|2|3|4|7|8|9|10|12|13|15|16|17|19|21|23|24|25|26|27|29|31|34|36,1,0.6861538461538461
24,28,1|2|3|4|7|8|9|10|12|13|15|16|17|19|21|23|24|25|26|27|29|31|34|36,2,0.6985970004837929
24,29,0|2|8|9|10|11|13|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|35|36,0,0.6854483096521313
24,29,0|2|8|9|10|11|13|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|35|36,1,0.6938669438669439
24,29,0|2|8|9|10|11|13|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|35|36,2,0.6814595660749507
24,30,2|3|5|7|8|9|11|14|16|17|18|19|20|21|25|26|28|29|30|32|33|34|35|36,0,0.7234791352438412
24,30,2|3|5|7|8|9|11|14|16|17|18|19|20|21|25|26|28|29|30|32|33|34|35|36,1,0.7262737262737262
24,30,2|3|5|7|8|9|11|14|16|17|18|19|20|21|25|26|28|29|30|32|33|34|35|36,2,0.7127872127872128
24,31,0|1|4|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|28|30|32|34|35,0,0.7377622377622377
24,31,0|1|4|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|28|30|32|34|35,1,0.7367632367632366
24,31,0|1|4|5|6|7|9|10|11|12|14|15|16|17|18|20|21|22|23|28|30|32|34|35,2,0.7566616390145802
26,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|24|25|28|29|30|31|32|34|35,0,0.8366013071895425
26,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|24|25|28|29|30|31|32|34|35,1,0.8453364817001181
26,0,0|2|3|4|5|7|8|10|11|12|13|14|16|18|21|22|23|24|25|28|29|30|31|32|34|35,2,0.8282172373081464
26,1,0|2|3|4|5|7|8|10|11|12|13|14|16|18|20|21|22|23|25|28|29|30|31|33|34|35,0,0.832939787485242
26,1,0|2|3|4|5|7|8|10|11|12|13|14|16|18|20|21|22|23|25|28|29|30|31|33|34|35,1,0.82174688057041
26,1,0|2|3|4|5|7|8|10|11|12|13|14|16|18|20|21|22|23|25|28|29|30|31|33|34|35,2,0.8252656434474617
26,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,0,0.6975524475524476
26,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,1,0.7213309566250743
26,2,2|3|4|5|6|7|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,2,0.7248803827751196
26,3,0|2|3|4|6|7|8|9|10|12|14|17|19|20|21|22|25|26|27|28|29|30|31|32|34|36,0,0.7182420228777845
26,3,0|2|3|4|6|7|8|9|10|12|14|17|19|20|21|22|25|26|27|28|29|30|31|32|34|36,1,0.7243018419489007
26,3,0|2|3|4|6|7|8|9|10|12|14|17|19|20|21|22|25|26|27|28|29|30|31|32|34|36,2,0.7324840764331211
26,4,2|3|4|5|9|11|12|13|14|15|16|18|19|20|23|24|26|27|28|29|30|32|33|34|35|36,0,0.70543093270366
26,4,2|3|4|5|9|11|12|13|14|15|16|18|19|20|23|24|26|27|28|29|30|32|33|34|35|36,1,0.7005347593582888
26,4,2|3|4|5|9|11|12|13|14|15|16|18|19|20|23|24|26|27|28|29|30|32|33|34|35|36,2,0.7125147579693034
26,5,0|1|2|3|4|5|6|7|8|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,0,0.7314319667260843
26,5,0|1|2|3|4|5|6|7|8|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,1,0.7178885630498534
26,5,0|1|2|3|4|5|6|7|8|10|11|13|14|15|17|20|22|25|26|27|31|32|33|34|35|36,2,0.7231134878193701
26,6,0|1|3|4|5|7|8|9|10|11|12|15|16|17|19|22|25|26|28|29|30|32|33|34|35|36,0,0.7089728453364817
26,6,0|1|3|4|5|7|8|9|10|11|12|15|16|17|19|22|25|26|28|29|30|32|33|34|35|36,1,0.7082590612002375
26,6,0|1|3|4|5|7|8|9|10|11|12|15|16|17|19|22|25|26|28|29|30|32|33|34|35|36,2,0.7349468713105077
26,7,0|1|2|3|4|5|6|7|8|11|12|13|14|16|17|18|21|22|23|26|27|31|32|33|35|36,0,0.7486631016042782
26,7,0|1|2|3|4|5|6|7|8|11|12|13|14|16|17|18|21|22|23|26|27|31|32|33|35|36,1,0.7455726092089728
26,7,0|1|2|3|4|5|6|7|8|11|12|13|14|16|17|18|21|22|23|26|27|31|32|33|35|36,2,0.7544273907910272
26,8,2|4|6|7|8|11|12|13|14|15|17|18|21|22|23|24|25|26|27|28|30|31|33|34|35|36,0,0.7350993377483442
26,8,2|4|6|7|8|11|12|13|14|15|17|18|21|22|23|24|25|26|27|28|30|31|33|34|35|36,1,0.7380382775119616
26,8,2|4|6|7|8|11|12|13|14|15|17|18|21|22|23|24|25|26|27|28|30|31|33|34|35|36,2,0.7393555811277329
26,9,3|4|5|6|8|9|10|11|13|14|15|18|19|20|22|23|24|25|27|28|30|32|33|34|35|36,0,0.7319648093841642
26,9,3|4|5|6|8|9|10|11|13|14|15|18|19|20|22|23|24|25|27|28|30|32|33|34|35|36,1,0.7112299465240641
26,9,3|4|5|6|8|9|10|11|13|14|15|18|19|20|22|23|24|25|27|28|30|32|33|34|35|36,2,0.714795008912656
26,10,0|1|4|5|6|8|10|11|12|13|14|15|16|18|19|21|22|23|24|25|26|29|30|31|32|35,0,0.7420306965761512
26,10,0|1|4|5|6|8|10|11|12|13|14|15|16|18|19|21|22|23|24|25|26|29|30|31|32|35,1,0.768004722550177
26,10,0|1|4|5|6|8|10|11|12|13|14|15|16|18|19|21|22|23|24|25|26|29|30|31|32|35,2,0.7611408199643493
26,11,1|3|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|24|25|26|28|30|31|32|33|36,0,0.6873900293255132
26,11,1|3|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|24|25|26|28|30|31|32|33|36,1,0.6864801864801865
26,11,1|3|6|7|8|9|10|11|12|13|15|17|18|19|20|21|22|24|25|26|28|30|31|32|33|36,2,0.686060606060606
26,12,0|1|2|3|5|8|10|11|12|13|14|17|19|20|21|24|25|26|27|29|30|31|33|34|35|36,0,0.6995277449822904
26,12,0|1|2|3|5|8|10|11|12|13|14|17|19|20|21|24|25|26|27|29|30|31|33|34|35|36,1,0.7070707070707071
26,12,0|1|2|3|5|8|10|11|12|13|14|17|19|20|21|24|25|26|27|29|30|31|33|34|35|36,2,0.7001180637544274
26,13,0|2|4|6|7|8|10|11|13|14|15|16|17|18|19|20|21|22|23|25|27|30|31|34|35|36,0,0.7326203208556151
26,13,0|2|4|6|7|8|10|11|13|14|15|16|17|18|19|20|21|22|23|25|27|30|31|34|35|36,1,0.733175914994097
26,13,0|2|4|6|7|8|10|11|13|14|15|16|17|18|19|20|21|22|23|25|27|30|31|34|35|36,2,0.7207792207792207
26,14,0|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|29|30|32|34|35|36,0,0.7367178276269185
26,14,0|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|29|30|32|34|35|36,1,0.7492572786690433
26,14,0|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21|23|25|26|29|30|32|34|35|36,2,0.7378984651711924
26,15,0|1|2|3|4|5|7|9|10|11|12|13|15|16|17|18|19|21|24|26|27|28|29|32|33|36,0,0.666469893742621
26,15,0|1|2|3|4|5|7|9|10|11|12|13|15|16|17|18|19|21|24|26|27|28|29|32|33|36,1,0.6773618538324421
26,15,0|1|2|3|4|5|7|9|10|11|12|13|15|16|17|18|19|21|24|26|27|28|29|32|33|36,2,0.6824085005903188
26,16,0|1|2|3|5|6|7|8|9|10|11|12|13|16|19|21|22|23|24|25|26|28|29|31|32|33,0,0.708732057416268
26,16,0|1|2|3|5|6|7|8|9|10|11|12|13|16|19|21|22|23|24|25|26|28|29|31|32|33,1,0.7266899766899766
26,16,0|1|2|3|5|6|7|8|9|10|11|12|13|16|19|21|22|23|24|25|26|28|29|31|32|33,2,0.7136066547831252
26,17,0|2|3|5|8|9|10|11|12|13|14|15|16|20|21|22|23|25|26|28|29|30|32|33|35|36,0,0.7641117052881758
26,17,0|2|3|5|8|9|10|11|12|13|14|15|16|20|21|22|23|25|26|28|29|30|32|33|35|36,1,0.7715466351829988
26,17,0|2|3|5|8|9|10|11|12|13|14|15|16|20|21|22|23|25|26|28|29|30|32|33|35|36,2,0.7591499409681228
26,18,0|2|3|4|6|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|27|28|30|31|33|36,0,0.7266936884771279
26,18,0|2|3|4|6|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|27|28|30|31|33|36,1,0.7102639296187682
26,18,0|2|3|4|6|10|11|12|13|14|15|16|17|18|19|20|21|23|24|25|27|28|30|31|33|36,2,0.699816961561928
26,19,0|1|3|5|7|9|10|11|12|14|17|18|19|21|22|23|24|25|26|27|28|30|32|33|35|36,0,0.6953955135773318
26,19,0|1|3|5|7|9|10|11|12|14|17|18|19|21|22|23|24|25|26|27|28|30|32|33|35|36,1,0.7046939988116458
26,19,0|1|3|5|7|9|10|11|12|14|17|18|19|21|22|23|24|25|26|27|28|30|32|33|35|36,2,0.7231404958677686
26,20,1|2|4|6|7|8|10|12|14|16|17|18|19|20|21|24|25|26|27|28|29|30|32|34|35|36,0,0.7164358819987959
26,20,1|2|4|6|7|8|10|12|14|16|17|18|19|20|21|24|25|26|27|28|29|30|32|34|35|36,1,0.7301495972382048
26,20,1|2|4|6|7|8|10|12|14|16|17|18|19|20|21|24|25|26|27|28|29|30|32|34|35|36,2,0.7236842105263158
26,21,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|18|20|23|26|27|28|29|30|31|33|36,0,0.7544273907910272
26,21,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|18|20|23|26|27|28|29|30|31|33|36,1,0.7379679144385027
26,21,1|2|3|4|5|6|7|10|11|12|13|14|15|16|17|18|20|23|26|27|28|29|30|31|33|36,2,0.7266824085005903
26,22,0|1|2|6|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|28|31|32|33|35|36,0,0.6934046345811051
26,22,0|1|2|6|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|28|31|32|33|35|36,1,0.7148760330578513
26,22,0|1|2|6|9|10|12|13|14|15|16|17|18|19|20|21|22|23|24|26|28|31|32|33|35|36,2,0.7018890200708382
26,23,1|2|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|34,0,0.7036363636363636
26,23,1|2|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|34,1,0.6932551319648094
26,23,1|2|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21|22|23|24|25|26|30|31|32|34,2,0.7284382284382286
26,24,1|2|3|4|7|8|9|10|12|13|14|16|19|20|21|22|23|24|26|27|28|31|32|33|34|35,0,0.7587641117052882
26,24,1|2|3|4|7|8|9|10|12|13|14|16|19|20|21|22|23|24|26|27|28|31|32|33|34|35,1,0.7397504456327986
26,24,1|2|3|4|7|8|9|10|12|13|14|16|19|20|21|22|23|24|26|27|28|31|32|33|34|35,2,0.7513196480938417
26,25,1|3|4|6|7|8|9|12|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,0,0.7030696576151122
26,25,1|3|4|6|7|8|9|12|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,1,0.6993464052287581
26,25,1|3|4|6|7|8|9|12|15|16|17|18|19|20|23|24|25|26|27|28|30|31|32|34|35|36,2,0.6765053128689492
26,26,0|1|3|4|5|7|9|10|12|13|15|16|17|18|19|20|23|25|26|27|30|31|32|33|34|35,0,0.7146297411198074
26,26,0|1|3|4|5|7|9|10|12|13|15|16|17|18|19|20|23|25|26|27|30|31|32|33|34|35,1,0.7350478468899521
26,26,0|1|3|4|5|7|9|10|12|13|15|16|17|18|19|20|23|25|26|27|30|31|32|33|34|35,2,0.7117376294591484
26,27,0|3|4|6|7|8|9|10|13|14|15|16|18|19|20|21|22|23|24|25|28|29|30|31|32|36,0,0.7587641117052882
26,27,0|3|4|6|7|8|9|10|13|14|15|16|18|19|20|21|22|23|24|25|28|29|30|31|32|36,1,0.7626918536009444
26,27,0|3|4|6|7|8|9|10|13|14|15|16|18|19|20|21|22|23|24|25|28|29|30|31|32|36,2,0.7621015348288076
26,28,0|1|2|4|5|8|10|11|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|33|34|35,0,0.75222816399287
26,28,0|1|2|4|5|8|10|11|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|33|34|35,1,0.7290436835891382
26,28,0|1|2|4|5|8|10|11|14|17|18|19|20|21|22|23|24|25|26|27|28|29|30|33|34|35,2,0.7396694214876033
26,29,0|1|2|3|5|6|7|8|10|11|12|14|16|17|18|23|24|25|27|28|30|31|33|34|35|36,0,0.7644628099173554
26,29,0|1|2|3|5|6|7|8|10|11|12|14|16|17|18|23|24|25|27|28|30|31|33|34|35|36,1,0.768595041322314
26,29,0|1|2|3|5|6|7|8|10|11|12|14|16|17|18|23|24|25|27|28|30|31|33|34|35|36,2,0.7605466428995841
26,30,0|1|3|4|5|6|9|10|14|15|16|19|20|21|22|23|25|27|28|29|30|31|33|34|35|36,0,0.7070707070707071
26,30,0|1|3|4|5|6|9|10|14|15|16|19|20|21|22|23|25|27|28|29|30|31|33|34|35|36,1,0.704840613931523
26,30,0|1|3|4|5|6|9|10|14|15|16|19|20|21|22|23|25|27|28|29|30|31|33|34|35|36,2,0.7095631641086186
26,31,1|2|5|6|7|8|9|10|11|13|14|15|16|17|19|20|21|22|26|27|28|29|31|33|34|36,0,0.6895933014354066
26,31,1|2|5|6|7|8|9|10|11|13|14|15|16|17|19|20|21|22|26|27|28|29|31|33|34|36,1,0.6752392344497608
26,31,1|2|5|6|7|8|9|10|11|13|14|15|16|17|19|20|21|22|26|27|28|29|31|33|34|36,2,0.664157498552403
28,0,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35,0,0.8489469862018881
28,0,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35,1,0.8701298701298701
28,0,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|24|25|28|29|30|31|32|34|35,2,0.84992784992785
28,1,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|25|28|29|30|31|32|33|34|35,0,0.8455988455988456
28,1,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|25|28|29|30|31|32|33|34|35,1,0.8492063492063493
28,1,0|2|3|4|5|7|8|10|11|12|13|14|15|16|18|20|21|22|23|25|28|29|30|31|32|33|34|35,2,0.8424110384894697
28,2,2|3|4|5|6|7|8|9|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,0,0.7280701754385965
28,2,2|3|4|5|6|7|8|9|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,1,0.7261146496815287
28,2,2|3|4|5|6|7|8|9|10|11|13|14|15|17|19|21|23|24|25|26|27|28|29|30|31|32|34|36,2,0.7397660818713451
28,3,0|2|3|4|7|8|9|11|13|14|16|17|18|19|20|22|24|25|26|27|28|30|31|32|33|34|35|36,0,0.7229437229437228
28,3,0|2|3|4|7|8|9|11|13|14|16|17|18|19|20|22|24|25|26|27|28|30|31|32|33|34|35|36,1,0.718954248366013
28,3,0|2|3|4|7|8|9|11|13|14|16|17|18|19|20|22|24|25|26|27|28|30|31|32|33|34|35|36,2,0.727994227994228
28,4,0|1|2|3|5|7|8|9|11|12|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|34|35|36,0,0.683982683982684
28,4,0|1|2|3|5|7|8|9|11|12|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|34|35|36,1,0.715007215007215
28,4,0|1|2|3|5|7|8|9|11|12|14|15|17|18|19|20|22|24|26|27|28|29|31|32|33|34|35|36,2,0.7073347857661583
28,5,0|1|2|4|6|10|11|12|14|15|16|17|18|19|21|22|25|26|27|28|29|30|31|32|33|34|35|36,0,0.6731601731601732
28,5,0|1|2|4|6|10|11|12|14|15|16|17|18|19|21|22|25|26|27|28|29|30|31|32|33|34|35|36,1,0.6928104575163399
28,5,0|1|2|4|6|10|11|12|14|15|16|17|18|19|21|22|25|26|27|28|29|30|31|32|33|34|35|36,2,0.6637806637806638
28,6,0|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|25|28|30|31|32|33|34|35|36,0,0.7878787878787878
28,6,0|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|25|28|30|31|32|33|34|35|36,1,0.8059163059163059
28,6,0|2|3|4|6|7|8|10|11|12|13|14|16|18|19|20|21|22|23|25|28|30|31|32|33|34|35|36,2,0.7864923747276688
28,7,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|20|22|24|25|26|27|28|29|30|31|34|36,0,0.7371096586782862
28,7,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|20|22|24|25|26|27|28|29|30|31|34|36,1,0.7363834422657953
28,7,0|1|2|3|4|5|6|7|8|9|11|12|13|14|15|16|20|22|24|25|26|27|28|29|30|31|34|36,2,0.72831541218638
28,8,2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|26|28|29|30|31|32|35|36,0,0.7431935246504783
28,8,2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|26|28|29|30|31|32|35|36,1,0.7580409356725145
28,8,2|4|5|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|23|26|28|29|30|31|32|35|36,2,0.7313642756680732
28,9,0|2|4|5|7|9|10|11|12|13|15|16|17|18|20|22|23|25|26|27|28|29|30|31|32|33|34|36,0,0.7182280319535223
28,9,0|2|4|5|7|9|10|11|12|13|15|16|17|18|20|22|23|25|26|27|28|29|30|31|32|33|34|36,1,0.7436456063907044
28,9,0|2|4|5|7|9|10|11|12|13|15|16|17|18|20|22|23|25|26|27|28|29|30|31|32|33|34|36,2,0.7175627240143371
28,10,0|1|3|4|5|6|7|8|10|11|12|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33,0,0.7647907647907648
28,10,0|1|3|4|5|6|7|8|10|11|12|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33,1,0.75599128540305
28,10,0|1|3|4|5|6|7|8|10|11|12|14|16|17|20|21|22|23|24|25|26|27|28|29|30|31|32|33,2,0.7395382395382395
28,11,0|1|2|3|5|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|33|34|35|36,0,0.6948051948051948
28,11,0|1|2|3|5|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|33|34|35|36,1,0.6891793754538853
28,11,0|1|2|3|5|8|9|10|11|12|13|14|17|19|20|21|22|24|25|26|27|29|30|31|33|34|35|36,2,0.6796536796536796
28,12,0|2|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|32|35|36,0,0.7243867243867244
28,12,0|2|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|32|35|36,1,0.7320261437908496
28,12,0|2|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21|22|23|24|25|27|28|32|35|36,2,0.6998556998556998
28,13,0|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|24|25|26|28|29|30|31|32|33|34|36,0,0.7481962481962482
28,13,0|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|24|25|26|28|29|30|31|32|33|34|36,1,0.7349310094408135
28,13,0|3|4|5|8|9|10|11|12|13|14|15|16|17|18|19|20|24|25|26|28|29|30|31|32|33|34|36,2,0.7366522366522367
28,14,0|1|2|3|4|5|7|9|10|12|13|15|17|18|19|21|22|23|24|27|29|30|31|32|33|34|35|36,0,0.7247639796659404
28,14,0|1|2|3|4|5|7|9|10|12|13|15|17|18|19|21|22|23|24|27|29|30|31|32|33|34|35|36,1,0.7328918322295805
28,14,0|1|2|3|4|5|7|9|10|12|13|15|17|18|19|21|22|23|24|27|29|30|31|32|33|34|35|36,2,0.7346072186836518
28,15,0|1|2|3|6|8|9|10|11|12|13|15|17|20|21|22|23|25|26|27|28|29|31|32|33|34|35|36,0,0.6681190994916485
28,15,0|1|2|3|6|8|9|10|11|12|13|15|17|20|21|22|23|25|26|27|28|29|31|32|33|34|35|36,1,0.6833696441539578
28,15,0|1|2|3|6|8|9|10|11|12|13|15|17|20|21|22|23|25|26|27|28|29|31|32|33|34|35|36,2,0.6874551971326165
28,16,0|1|2|3|5|6|7|8|9|10|11|12|14|15|17|18|19|20|21|22|23|26|27|28|29|30|31|35,0,0.7356572258533044
28,16,0|1|2|3|5|6|7|8|9|10|11|12|14|15|17|18|19|20|21|22|23|26|27|28|29|30|31|35,1,0.7546897546897547
28,16,0|1|2|3|5|6|7|8|9|10|11|12|14|15|17|18|19|20|21|22|23|26|27|28|29|30|31|35,2,0.7510822510822511
28,17,0|1|4|5|6|7|8|12|13|14|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36,0,0.7337662337662337
28,17,0|1|4|5|6|7|8|12|13|14|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36,1,0.7044299201161947
28,17,0|1|4|5|6|7|8|12|13|14|16|17|18|19|20|21|24|25|27|28|29|30|31|32|33|34|35|36,2,0.7178932178932179
28,18,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|25|27|28|29|30|33|35|36,0,0.6993464052287581
28,18,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|25|27|28|29|30|33|35|36,1,0.7135642135642135
28,18,0|1|3|4|6|7|8|9|10|11|12|13|14|15|16|17|19|20|21|22|25|27|28|29|30|33|35|36,2,0.6796536796536796
